adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count,budget,revenue,runtime,expected_revenue,disappointment_index,roi,release_year,release_month
False,/8dXR9R0NUo4eyS4hnYOsCywmo16.jpg,"[28, 80, 53]",4108,The Transporter,en,The Transporter,"Former Special Forces officer Frank Martin will deliver anything to anyone for the right price, and his no-questions-asked policy puts him in high demand. But when he realizes his latest cargo is alive, it sets in motion a dangerous chain of events. The bound and gagged Lai is being smuggled to France by a shady American businessman, and Frank works to save her as his own illegal activities are uncovered by a French detective.",9.228,/dncJ81z1BahrT3ogLvlxOUC5n4u.jpg,2002-10-02,False,False,6.722,5801,21000000,43900000,92,52500000.0,0.8361904761904762,1.0904761904761904,2002,10
False,/6LVSrgm83UYWlrLTCVGmWhFKYO0.jpg,"[27, 53, 18]",474350,It Chapter Two,en,It Chapter Two,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.",9.2264,/zfE0R94v1E8cuKAerbskfD3VfUt.jpg,2019-09-04,False,False,6.837,9591,79000000,473123154,169,197500000.0,2.3955602734177215,4.988900683544304,2019,9
False,/bxT8jFcWNuWK5LmVo1oGhAm4dnZ.jpg,"[12, 28, 18]",1084736,The Count of Monte Cristo,fr,Le Comte de Monte-Cristo,"Edmond Dantès becomes the target of a sinister plot and is arrested on his wedding day for a crime he did not commit. After 14 years in the island prison of Château d’If, he manages a daring escape. Now rich beyond his dreams, he assumes the identity of the Count of Monte-Cristo and exacts his revenge on the three men who betrayed him.",9.2184,/sAT1P3FGhtJ68anUyJScnMu8t1l.jpg,2024-06-28,False,False,7.91,2014,46000000,75360860,178,115000000.0,0.6553118260869565,0.6382795652173913,2024,6
False,/1M2i4Mxd03elGOTmEkIvqrHfmyS.jpg,"[35, 18, 10749]",19913,(500) Days of Summer,en,(500) Days of Summer,"Tom, greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer, suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.",9.2172,/qXAuQ9hF30sQRsXf40OfRVl0MJZ.jpg,2009-07-17,False,False,7.301,11013,7500000,60781545,95,18750000.0,3.2416824,7.104206,2009,7
False,/3xKJ0nyUTlySmMBCpOcsuSnFPI1.jpg,"[27, 9648]",1232546,Until Dawn,en,Until Dawn,"One year after her sister Melanie mysteriously disappeared, Clover and her friends head into the remote valley where she vanished in search of answers. Exploring an abandoned visitor center, they find themselves stalked by a masked killer and horrifically murdered one by one...only to wake up and find themselves back at the beginning of the same evening.",9.213,/bLY5yN4MKVynZ2HMZWElTOGBgBe.jpg,2025-04-23,False,False,6.279,1393,15000000,54105064,103,37500000.0,1.4428017066666667,2.607004266666667,2025,4
False,/sM42bpH73dmf3kJrE8xr4kztYqR.jpg,"[878, 9648, 27]",70981,Prometheus,en,Prometheus,"A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.",9.213,/qsYQflQhOuhDpQ0W2aOcwqgDAeI.jpg,2012-05-30,False,False,6.596,13230,130000000,403354469,124,325000000.0,1.2410906738461538,2.1027266846153845,2012,5
False,/kQGxGXzYiCumY8kmXXpgbZyZQK8.jpg,"[80, 9648, 18, 53]",395834,Wind River,en,Wind River,An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.,9.2116,/pySivdR845Hom4u4T2WNkJxe6Ad.jpg,2017-08-03,False,False,7.438,5765,11000000,44998252,107,27500000.0,1.6363000727272727,3.0907501818181817,2017,8
False,/qgch2rFskIxDMgwrD5lWTaB4nBl.jpg,"[12, 35, 14]",512200,Jumanji: The Next Level,en,Jumanji: The Next Level,"As the gang return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored in order to escape the world’s most dangerous game.",9.2084,/jyw8VKYEiM1UDzPB7NsisUgBeJ8.jpg,2019-12-04,False,False,6.875,9340,125000000,801693929,123,312500000.0,2.5654205728,5.413551432,2019,12
False,/nuO8o9ltxhI7AZQxePavEZ4TyHa.jpg,"[28, 80, 18]",2034,Training Day,en,Training Day,"On his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears.",9.2051,/bUeiwBQdupBLQthMCHKV7zv56uv.jpg,2001-10-05,False,False,7.522,6584,45000000,104900000,122,112500000.0,0.9324444444444444,1.3311111111111111,2001,10
False,/vsmlShNNHrYlERZaqMOsZ3YctoO.jpg,"[28, 53, 80]",1701,Con Air,en,Con Air,"Newly-paroled former US Army ranger Cameron Poe is headed back to his wife, but must fly home aboard a prison transport flight dubbed ""Jailbird"" taking the “worst of the worst” prisoners, a group described as “pure predators”, to a new super-prison. Poe faces impossible odds when the transport plane is skyjacked mid-flight by the most vicious criminals in the country led by the mastermind — genius serial killer Cyrus ""The Virus"" Grissom, and backed by black militant Diamond Dog and psychopath Billy Bedlam.",9.203,/kOKjgrEzGOP92rVQ6srA9jtp60l.jpg,1997-06-05,False,False,6.772,4671,75000000,224012234,116,187500000.0,1.1947319146666666,1.9868297866666667,1997,6
False,/yRKyJJYIzfeiVDHBe4LXguPQCvD.jpg,"[14, 35]",4011,Beetlejuice,en,Beetlejuice,A newly dead New England couple seeks help from a deranged demon exorcist to scare an affluent New York family out of their home.,9.2013,/nnl6OWkyPpuMm595hmAxNW3rZFn.jpg,1988-03-30,False,False,7.37,8429,15000000,84554197,92,37500000.0,2.2547785866666668,4.636946466666667,1988,3
False,/jIpagj2Dud9g3ZVJFvaWikEWsYz.jpg,"[28, 16, 878]",9323,Ghost in the Shell,ja,GHOST IN THE SHELL,"In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster.",9.1992,/9gC88zYUBARRSThcG93MvW14sqx.jpg,1995-11-18,False,False,7.92,3874,3000000,10000000,83,7500000.0,1.3333333333333333,2.3333333333333335,1995,11
False,/ufUAOM5aVizNf8d5YLoutqrrlhq.jpg,"[878, 28, 12, 53]",336843,Maze Runner: The Death Cure,en,Maze Runner: The Death Cure,"Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary Last City, a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze.",9.1939,/drbERzlA4cuRWhsTXfFOY4mRR4f.jpg,2018-01-10,False,False,7.082,8380,62000000,288418190,143,155000000.0,1.8607625161290322,3.6519062903225805,2018,1
False,/nazre7z7MoUwAqimnrSlMlfLR5t.jpg,"[18, 80, 53]",22803,Law Abiding Citizen,en,Law Abiding Citizen,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free. He targets not only the killer but also the district attorney and others involved in the deal.,9.1526,/fcEXcip7v0O1ndV4VUdFqJSqbOg.jpg,2009-10-15,False,False,7.391,5660,53000000,127900000,109,132500000.0,0.9652830188679246,1.4132075471698113,2009,10
False,/76J14zgwVWyOciri7X7F3DGP3TA.jpg,"[27, 878, 53]",5876,The Mist,en,The Mist,"After a violent storm, a dense cloud of mist envelops a small Maine town, trapping David Drayton and his five-year-old son in a local grocery store with other local residents. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.",9.1509,/1CvJ6diBACKPVGOpcWuY4XPQdqX.jpg,2007-11-21,False,False,6.945,5816,18000000,57470220,126,45000000.0,1.277116,2.19279,2007,11
False,/dSfrsjhqC6lYe7LYDYnzWeXZmEl.jpg,"[14, 16, 10751]",9479,The Nightmare Before Christmas,en,The Nightmare Before Christmas,"Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.",9.1503,/oQffRNjK8e19rF7xVYEN8ew0j7b.jpg,1993-10-09,False,False,7.831,10309,18000000,75634409,76,45000000.0,1.6807646444444444,3.201911611111111,1993,10
False,/9il7qNbeYnPMYlutsVYDsj4hRyb.jpg,"[18, 28]",480530,Creed II,en,Creed II,"Between personal obligations and training for his next big fight against an opponent with ties to his family's past, Adonis Creed is up against the challenge of his life.",9.1416,/v3QyboWRoA4O9RbcsqH8tJMe8EB.jpg,2018-11-21,False,False,7.03,5780,50000000,214200000,130,125000000.0,1.7136,3.284,2018,11
False,/6hgItrYQEG33y0I7yP2SRl2ei4w.jpg,"[18, 10749]",613504,After We Collided,en,After We Collided,Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.,9.132,/kiX7UYfOpYrMFSAGbI6j1pFkLzQ.jpg,2020-09-02,False,False,7.153,5460,14000000,47990414,105,35000000.0,1.3711546857142858,2.427886714285714,2020,9
False,/nSm9cij9VRrGDoZoS16CPnX0FqK.jpg,"[12, 18, 28, 10749]",146,"Crouching Tiger, Hidden Dragon",zh,卧虎藏龍,"Two warriors in pursuit of a stolen sword and a notorious fugitive are led to an impetuous, physically-skilled, teenage nobleman's daughter, who is at a crossroads in her life.",9.1106,/iNDVBFNz4XyYzM9Lwip6atSTFqf.jpg,2000-07-06,False,False,7.434,3561,17000000,213978518,120,42500000.0,5.03478865882353,11.586971647058823,2000,7
False,/1n00NlOGRFZVs8coBxyZLm5l4EC.jpg,"[28, 12, 878]",335988,Transformers: The Last Knight,en,Transformers: The Last Knight,"Humans and Transformers are at war. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth. Saving our world falls upon the shoulders of an unlikely alliance: Cade Yeager; Bumblebee; an English Lord; and an Oxford Professor.",9.1096,/s5HQf2Gb3lIO2cRcFwNL9sn1o1o.jpg,2017-06-16,False,False,6.055,6694,217000000,605425157,154,542500000.0,1.1159910728110598,1.7899776820276498,2017,6
False,/zGLHX92Gk96O1DJvLil7ObJTbaL.jpg,"[14, 12]",338953,Fantastic Beasts: The Secrets of Dumbledore,en,Fantastic Beasts: The Secrets of Dumbledore,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.",9.1018,/3c5GNLB4yRSLBby0trHoA1DSQxQ.jpg,2022-04-06,False,False,6.627,5079,200000000,407200000,142,500000000.0,0.8144,1.036,2022,4
False,/7iEfnj3rfyunky6BzvnlwqfoEF0.jpg,"[12, 28, 53, 878]",563,Starship Troopers,en,Starship Troopers,"Set in the future, the story follows a young soldier named Johnny Rico and his exploits in the Mobile Infantry. Rico's military career progresses from recruit to non-commissioned officer and finally to officer against the backdrop of an interstellar war between mankind and an arachnoid species known as ""the Bugs.""",9.099,/cxCmv23O7p3hyHwqoktHYkZcGsY.jpg,1997-11-07,False,False,7.104,5471,105000000,121214377,129,262500000.0,0.46176905523809525,0.1544226380952381,1997,11
False,/wYtEvBmpBRXPdwGgr1gcWiwJSI7.jpg,"[28, 27, 878]",460458,Resident Evil: Welcome to Raccoon City,en,Resident Evil: Welcome to Raccoon City,"Once the booming home of pharmaceutical giant Umbrella Corporation, Raccoon City is now a dying Midwestern town. The company’s exodus left the city a wasteland…with great evil brewing below the surface. When that evil is unleashed, the townspeople are forever…changed…and a small group of survivors must work together to uncover the truth behind Umbrella and make it through the night.",9.0931,/bArhvjRHl535XMaSh9VjInF2mSZ.jpg,2021-11-24,False,False,5.936,2687,25000000,41914915,107,62500000.0,0.67063864,0.6765966,2021,11
False,/3otAGduCHdqdEIVC1HOOLb5Qnp2.jpg,"[16, 35, 10751, 14]",9297,Monster House,en,Monster House,"Monsters under the bed are scary enough, but what happens when an entire house is out to get you? Three teens aim to find out when they go up against a decrepit neighboring home and unlock its frightening secrets.",9.0761,/zCRPr4bkO3ae0U1134vJ39xZnAG.jpg,2006-06-30,False,False,6.7,4318,75000000,140175006,91,187500000.0,0.747600032,0.86900008,2006,6
False,/me67dwJnUBt3O9NqZaBdEQ6i4vM.jpg,"[14, 16, 10749, 10751]",10882,Sleeping Beauty,en,Sleeping Beauty,"Cursed to die by the evil fairy Maleficent when she was a baby, Princess Aurora is sent into hiding under protection from three good fairies. As she grows up far away, Maleficent becomes increasingly determined to seal the princess's fate.",9.0729,/n3pxoMDDxp10c1smgbDzW4bwlzq.jpg,1959-02-17,False,False,6.9,5468,6000000,51600000,75,15000000.0,3.44,7.6,1959,2
False,/riTANvQ8GKmQbgtC1ps3OfkU43A.jpg,"[878, 28, 12, 53]",290859,Terminator: Dark Fate,en,Terminator: Dark Fate,"Decades after Sarah Connor prevented Judgment Day, a lethal new Terminator is sent to eliminate the future leader of the resistance. In a fight to save mankind, battle-hardened Sarah Connor teams up with an unexpected ally and an enhanced super soldier to stop the deadliest Terminator yet.",9.0706,/vqzNJRH4YyquRiWxCCOH0aXggHI.jpg,2019-10-23,False,False,6.417,5651,185000000,261119292,128,462500000.0,0.5645822529729729,0.41145563243243244,2019,10
False,/5PfHGXosySGs0l1JfeREspy3v6G.jpg,"[878, 28, 12]",1924,Superman,en,Superman,"Mild-mannered Clark Kent works as a reporter at the Daily Planet alongside his crush, Lois Lane. Clark must summon his superhero alter-ego when the nefarious Lex Luthor launches a plan to take over the world.",9.066,/d7px1FQxW4tngdACVRsCSaZq0Xl.jpg,1978-12-14,False,False,7.164,4264,55000000,300478449,144,137500000.0,2.185297810909091,4.463244527272727,1978,12
False,/f3ATwil5vmUeTsogBaMEKbBYBth.jpg,"[18, 10752, 9648]",46738,Incendies,fr,Incendies,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.",9.0612,/yH6DAQVgbyj72S66gN4WWVoTjuf.jpg,2010-09-17,False,False,8.102,3264,6800000,6788659,131,17000000.0,0.3993328823529412,-0.0016677941176470588,2010,9
False,/aOzTr5FxlS06ppd5a5KaqKwOPgx.jpg,"[18, 878, 9648]",686,Contact,en,Contact,"A radio astronomer receives the first extraterrestrial radio signal ever picked up on Earth. As the world powers scramble to decipher the message and decide upon a course of action, she must make some difficult decisions between her beliefs, the truth, and reality.",9.042,/bCpMIywuNZeWt3i5UMLEIc0VSwM.jpg,1997-07-11,False,False,7.4,4979,90000000,171120329,150,225000000.0,0.7605347955555556,0.9013369888888889,1997,7
False,/eezsbzYPbYKjjh6E1XHDBNlLynh.jpg,"[878, 28, 12, 35]",98566,Teenage Mutant Ninja Turtles,en,Teenage Mutant Ninja Turtles,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",9.0322,/azL2ThbJMIkts3ZMt3j1YgBUeDB.jpg,2014-08-07,False,False,5.928,7174,125000000,485004754,101,312500000.0,1.5520152128,2.880038032,2014,8
False,/jhM3wgWUrrOkz9r4xwV5cV5RhI4.jpg,[878],17654,District 9,en,District 9,"Thirty years ago, aliens arrive on Earth. Not to conquer or give aid, but to find refuge from their dying planet. Separated from humans in a South African area called District 9, the aliens are managed by Multi-National United, which is unconcerned with the aliens' welfare but will do anything to master their advanced technology. When a company field agent contracts a mysterious virus that begins to alter his DNA, there is only one place he can hide: District 9.",9.0301,/tuGlQkqLxnodDSk6mp5c2wvxUEd.jpg,2009-08-05,False,False,7.467,10317,30000000,210888950,112,75000000.0,2.8118526666666668,6.029631666666667,2009,8
False,/9fbAlFZjGz8Xkfs93EefMwZiDQM.jpg,"[28, 12, 878]",49529,John Carter,en,John Carter,"John Carter is a war-weary, former military captain who's inexplicably transported to the mysterious and exotic planet of Barsoom (Mars) and reluctantly becomes embroiled in an epic conflict. It's a world on the brink of collapse, and Carter rediscovers his humanity when he realizes the survival of Barsoom and its people rests in his hands.",9.029,/lCxz1Yus07QCQQCb6I0Dr3Lmqpx.jpg,2012-03-07,False,False,6.366,6089,263700000,284100000,132,659250000.0,0.43094425483503984,0.07736063708759955,2012,3
False,/vVBcIN68kFq681b4lObiNJhEVro.jpg,"[18, 10749]",453,A Beautiful Mind,en,A Beautiful Mind,"From the heights of notoriety to the depths of depravity, John Forbes Nash Jr. experiences it all. As a brilliant but socially awkward mathematician, he made a groundbreaking discovery early in his career and stands on the brink of international acclaim. But as the handsome and arrogant Nash accepts secret work in cryptography, he becomes entangled in a mysterious conspiracy. His life takes a nightmarish turn and he soon finds himself on a painful and harrowing journey of self-discovery.",9.0257,/rEIg5yJdNOt9fmX4P8gU9LeNoTQ.jpg,2001-12-14,False,False,7.854,11059,58000000,316791257,135,145000000.0,2.184767289655172,4.461918224137931,2001,12
False,/5EKplo61HbA5sMGAN0XAvzdo1MX.jpg,"[28, 53, 878]",752,V for Vendetta,en,V for Vendetta,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as “V” conducts guerrilla warfare against the oppressive British government. When V rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",9.0236,/piZOwjyk1g51oPHonc7zaQY3WOv.jpg,2006-02-23,False,False,7.9,15532,54000000,134686457,132,135000000.0,0.9976774592592592,1.4941936481481481,2006,2
False,/shqLeIkqPAAXM8iT6wVDiXUYz1p.jpg,"[16, 14, 10751]",12429,Ponyo,ja,崖の上のポニョ,"When Sosuke, a young boy who lives on a clifftop overlooking the sea, rescues a stranded goldfish named Ponyo, he discovers more than he bargained for. Ponyo is a curious, energetic young creature who yearns to be human, but even as she causes chaos around the house, her father, a powerful sorcerer, schemes to return Ponyo to the sea.",9.009,/yp8vEZflGynlEylxEesbYasc06i.jpg,2008-07-19,False,False,7.755,4794,34000000,202404009,100,85000000.0,2.3812236352941176,4.953059088235294,2008,7
False,/eVHVwP71el20fofkCHo78ebQv7Q.jpg,"[28, 12, 35, 80, 878]",343668,Kingsman: The Golden Circle,en,Kingsman: The Golden Circle,"When an attack on the Kingsman headquarters takes place and a new villain rises, Eggsy and Merlin are forced to work together with the American agency known as the Statesman to save the world.",8.9972,/34xBL6BXNYFqtHO9zhcgoakS4aP.jpg,2017-09-20,False,False,6.945,11117,104000000,410902662,141,260000000.0,1.5803948538461539,2.9509871346153846,2017,9
False,/2pOd80PQSJ9cUbli7PDeX59q3vQ.jpg,"[27, 9648]",397243,The Autopsy of Jane Doe,en,The Autopsy of Jane Doe,"Father and son coroners receive a mysterious unidentified corpse with no apparent cause of death. As they attempt to examine the ""Jane Doe,"" they discover increasingly bizarre clues that hold the key to her terrifying secrets.",8.9942,/6K0wjP8kPCiPYy9PtXBGuypyt5I.jpg,2016-12-21,False,False,6.834,4705,4000000,6170043,86,10000000.0,0.6170043,0.54251075,2016,12
False,/lyBH2mFFU6qrHwD5QKotL2JnEb6.jpg,"[28, 35, 53]",1195506,Novocaine,en,Novocaine,"When the girl of his dreams is kidnapped, everyman Nate turns his inability to feel pain into an unexpected strength in his fight to get her back.",8.9941,/xmMHGz9dVRaMY6rRAlEX4W0Wdhm.jpg,2025-03-12,False,False,6.787,1571,18000000,34536061,110,45000000.0,0.7674680222222222,0.9186700555555556,2025,3
False,/gANMasppEDQk95SvLsFNHtfBYNy.jpg,"[18, 16, 10751]",10545,The Hunchback of Notre Dame,en,The Hunchback of Notre Dame,"Isolated bell-ringer Quasimodo wishes to leave Notre Dame tower against the wishes of Judge Claude Frollo, his stern guardian and Paris' strait-laced Minister of Justice. His first venture to the outside world finds him Esmeralda, a kind-hearted and fearless Romani woman who openly stands up to Frollo's tyranny.",8.99,/hImMgT9B27evYSRmfztqdDtX6qi.jpg,1996-06-21,False,False,7.128,5347,100000000,325300000,91,250000000.0,1.3012,2.253,1996,6
False,/ycO5QdrnVI90KaPhfnQI9OgRJlp.jpg,"[18, 28]",677179,Creed III,en,Creed III,"After dominating the boxing world, Adonis Creed has thrived in his career and family life. When a childhood friend and former boxing prodigy, Damian Anderson, resurfaces after serving a long sentence in prison, he is eager to prove that he deserves his shot in the ring. The face-off between former friends is more than just a fight. To settle the score, Adonis must put his future on the line to battle Damian — a fighter with nothing to lose.",8.977,/cvsXj3I9Q2iyyIo95AecSd1tad7.jpg,2023-03-01,False,False,7.078,2867,75000000,275300000,116,187500000.0,1.4682666666666666,2.6706666666666665,2023,3
False,/hmAOMwVeJfdWXgK1Ikyl2eYkE99.jpg,"[16, 10751]",62211,Monsters University,en,Monsters University,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,8.976,/y7thwJ7z5Bplv6vwl6RI0yteaDD.jpg,2013-06-19,False,False,7.046,11282,200000000,743559465,104,500000000.0,1.48711893,2.717797325,2013,6
False,/AVWlQpVhpudyFsSh3OQIieHHYf.jpg,"[18, 80, 53]",889737,Joker: Folie à Deux,en,Joker: Folie à Deux,"While struggling with his dual identity, Arthur Fleck not only stumbles upon true love, but also finds the music that's always been inside him.",8.9673,/aciP8Km0waTLXEYf5ybFK5CSUxl.jpg,2024-10-01,False,False,5.403,2903,190000000,207500287,138,475000000.0,0.4368427094736842,0.09210677368421052,2024,10
False,/yBov7O4eXDcBLDpZrOHZzFr8rIl.jpg,"[16, 35, 12, 10751]",459151,The Boss Baby: Family Business,en,The Boss Baby: Family Business,The Templeton brothers — Tim and his Boss Baby little bro Ted — have become adults and drifted away from each other. But a new boss baby with a cutting-edge approach and a can-do attitude is about to bring them together again … and inspire a new family business.,8.9663,/kv2Qk9MKFFQo4WQPaYta599HkJP.jpg,2021-07-01,False,False,7.331,2682,82000000,146745280,107,205000000.0,0.7158306341463415,0.7895765853658536,2021,7
False,/w4pRLYYbhHn3sh9kqRgPZM6GjyS.jpg,"[878, 12, 28]",609681,The Marvels,en,The Marvels,"When her duties send her to an anomalous wormhole linked to a Kree revolutionary, Carol's powers become entangled with that of Jersey City super-fan Kamala Khan, aka Ms. Marvel, and Carol's estranged niece, now S.A.B.E.R. astronaut Captain Monica Rambeau. Together, this unlikely trio must team up and learn to work in concert to save the universe.",8.9623,/9GBhzXMFjgcZ3FdR9w3bUMMTps5.jpg,2023-11-08,False,False,5.943,3362,274800000,206136825,105,687000000.0,0.30005360262008735,-0.24986599344978166,2023,11
False,/aH63TQfTFgAT8tYZs0CjDsqfMo2.jpg,"[18, 35]",400928,Gifted,en,Gifted,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",8.9543,/9Ts7Vc4wLlpI9oox9mkVUE1tBHy.jpg,2017-04-07,False,False,7.998,5931,7000000,40300000,101,17500000.0,2.302857142857143,4.757142857142857,2017,4
False,/pgG6tzJzC8mjGqhaT8IWwEk00xf.jpg,"[28, 80, 53]",393,Kill Bill: Vol. 2,en,Kill Bill: Vol. 2,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.",8.9524,/2yhg0mZQMhDyvUQ4rG1IZ4oIA8L.jpg,2004-04-16,False,False,7.877,15035,30000000,152159461,136,75000000.0,2.0287928133333333,4.071982033333334,2004,4
False,/t4V34FTYzZl0ZMdAXAK0T7DE3ie.jpg,"[28, 12, 16, 878, 53]",12244,9,en,9,"When 9 first comes to life, he finds himself in a post-apocalyptic world. All humans are gone, and it is only by chance that he discovers a small community of others like him taking refuge from fearsome machines that roam the earth intent on their extinction. Despite being the neophyte of the group, 9 convinces the others that hiding will do them no good.",8.9285,/3uqXGOH4BQ2CLJWkDJZ0PzbUzOn.jpg,2009-08-19,False,False,6.952,3872,30000000,48428063,79,75000000.0,0.6457075066666667,0.6142687666666666,2009,8
False,/gHmR2WIqPqrFzPxqknlOEOgbrrl.jpg,"[35, 10749]",1824,50 First Dates,en,50 First Dates,"Henry is a player skilled at seducing women. But when this veterinarian meets Lucy, a girl with a quirky problem when it comes to total recall, he realizes it's possible to fall in love all over again…and again, and again. That's because the delightful Lucy has no short-term memory, so Henry must woo her day after day until he finally sweeps her off her feet.",8.9233,/lzUI2Cg7OMfcUNv3f7MywYNBjs6.jpg,2004-02-13,False,False,6.873,7709,75000000,196482882,99,187500000.0,1.047908704,1.61977176,2004,2
False,/lVfqLDmfrxIXFU2TcWTsG3ePdER.jpg,"[10751, 16, 12, 35]",5559,Bee Movie,en,Bee Movie,"Barry B. Benson, a recent college graduate who wants more out of his life than making honey, decides to sue the human race after learning about the exploitation of bees at the hands of mankind. What will happen next?",8.9224,/aWe27GmvfVYAd7p0KEtJZWwLWk5.jpg,2007-10-28,False,False,6.041,5259,150000000,287594577,91,375000000.0,0.766918872,0.91729718,2007,10
False,/xFYpUmB01nswPgbzi8EOCT1ZYFu.jpg,"[12, 18, 28]",980489,Gran Turismo,en,Gran Turismo,The ultimate wish-fulfillment tale of a teenage Gran Turismo player whose gaming skills won him a series of Nissan competitions to become an actual professional racecar driver.,8.922,/51tqzRtKMMZEYUpSYkrUE7v9ehm.jpg,2023-08-09,False,False,7.705,3380,60000000,121700000,135,150000000.0,0.8113333333333334,1.0283333333333333,2023,8
False,/cdYj6HFpKp5NTmLiHHbNEGSmDT4.jpg,"[35, 10749]",9919,How to Lose a Guy in 10 Days,en,How to Lose a Guy in 10 Days,"It's the battle of wills, as Andie needs to prove she can dump a guy in 10 days, whereas Ben needs to prove he can win a girl in 10 days. Now, the clock is ticking—and the wildly entertaining comedy smash is off and running in this irresistible tale of sex, lies and outrageous romantic fireworks!",8.9212,/2dlftyPz7mTYbrsPvTogyFmYd7d.jpg,2003-02-07,False,False,6.865,4461,50000000,177500000,116,125000000.0,1.42,2.55,2003,2
False,/evUB9YKE5IPPtQOchcEF6hS90BO.jpg,"[18, 9648, 80]",37257,Witness for the Prosecution,en,Witness for the Prosecution,An ailing barrister is thrust back into the courtroom in what becomes one of the most unusual and eventful murder cases of the lawyer's career when he finds himself defending a man being tried for the murder of a socialite.,8.919,/bCj4EfuehAlgBwVd3diyWyhuuau.jpg,1957-12-17,False,False,8.204,1686,3000000,9000000,116,7500000.0,1.2,2.0,1957,12
False,/nl18gyzai02Tu99VkURu7kCFrR8.jpg,"[28, 12]",184315,Hercules,en,Hercules,"When a new enemy threatens the innocent, Hercules must lead his fearless team of warriors in a battle against overwhelming odds.",8.9184,/sKNIwY6UENCJ36FvYvnBW3Vdzt7.jpg,2014-07-23,False,False,5.798,4336,100000000,244819862,98,250000000.0,0.979279448,1.44819862,2014,7
False,/eA15zhxnhQSg4k5MUbbTERIU23Z.jpg,"[18, 80, 12]",1541,Thelma & Louise,en,Thelma & Louise,"Taking a break from their dreary lives, close friends Thelma and Louise embark on a short weekend trip that ends in unforeseen incriminating circumstances. As fugitives, both women rediscover the strength of their bond and their newfound resilience.",8.9165,/gQSUVGR80RVHxJywtwXm2qa1ebi.jpg,1991-05-24,False,False,7.6,3856,16000000,45361000,130,40000000.0,1.134025,1.8350625,1991,5
False,/gTghF8ardwJ48XLHkiapWk3ZmSo.jpg,"[80, 35]",107,Snatch,en,Snatch,"Unscrupulous boxing promoters, violent bookies, a Russian gangster, incompetent amateur robbers, and supposedly Jewish jewellers fight to track down a priceless stolen diamond.",8.9165,/kJZoAHq1SLDdWjeNGtlHAnGpmFV.jpg,2000-09-01,False,False,7.8,9954,100000000,83557872,103,250000000.0,0.334231488,-0.16442128,2000,9
